tract_id,house_num,shape_area,shape_length,target
17031242500,502,1171036.4905474,94611.57671186136,0
17031242600,802,1781439.8913379933,148919.54765174905,0
17031242700,323,701699.6297081304,62874.69578989157,0
17031242900,378,1360071.7017274639,81477.23527862549,0
17031243000,371,1265800.9601672902,76419.78615404562,0
17031243200,228,1488627.2196535114,61264.118558801456,0
17031243300,143,1297992.637849359,46492.06373009835,0
17031243400,161,801301.9591790641,41881.02517313037,0
17031243500,155,2249540.7432798846,73580.92504628218,0
17031250200,907,2782720.657530699,157737.89935844834,0
17031250300,1356,2354372.278826724,226137.80083302973,0
17031250400,1868,7398497.675602302,367335.44423890655,0
17031250500,3488,8308896.817450544,613057.863204761,0
17031250600,1607,3051709.3743199124,284037.8003423939,0
17031250700,1667,3000213.865010157,286509.8456583644,0
17031250800,931,3017494.1483482914,171227.9982882911,0
17031251000,327,3796358.658080615,110788.02600929276,0
17031251200,1417,2459806.8750709584,230208.90709483786,0
17031251300,1321,2411936.5782913817,228277.09815154635,0
17031251600,963,1601482.3577652744,156938.1957381142,0
17031251700,394,961594.6124163598,71643.50500088866,0
17031251800,976,3649729.1990937022,211709.00262998452,0
17031252000,596,2280572.638390332,147116.2788301871,0
17031252101,276,1059648.71270594,66070.28406171096,0
17031252102,1310,2580107.882269982,217108.27470224557,0
17031252201,563,1606615.3323704884,107566.87405060853,0
17031252202,875,1964005.996345345,151867.66756851677,0
17031260100,142,1153565.6214679636,43141.30349430775,0
17031260200,187,951014.0961612416,46641.69688487288,0
17031260300,245,1010367.0628266772,55243.9229541159,0
17031260400,243,1178199.3347225015,57765.32683068656,0
17031260500,330,822089.3458640103,58882.60273925687,0
17031260600,329,717615.339625248,56701.93640340805,0
17031260700,223,576631.0621112154,41109.223887876346,0
17031260800,231,873221.942738323,51575.363565901614,0
17031261000,445,1192745.6968378774,83798.90628852922,0
17031270500,79,525221.2130985869,24049.38537921656,0
17031271200,163,730701.6024993795,41379.94400978565,0
17031271300,111,2203658.653371002,47062.65049651435,0
17031271400,133,775977.9684928101,36676.61016644111,0
17031271800,145,608674.9823990214,34009.919909382304,0
17031280100,71,2324892.3017236753,54115.41399501998,0
17031280800,119,541017.894081817,30517.137026639553,0
17031280900,81,498497.5492287569,22110.37270710795,0
17031281900,65,3308888.5087781716,61469.99283135518,0
17031282700,478,1802015.1575036803,100420.59883053967,0
17031282800,232,522007.6986319581,45296.22712948064,0
17031283100,84,664422.7960787334,29757.46329560017,0
17031283200,68,453804.69568815397,23448.59168207422,0
17031283800,94,1203728.61776746,43968.67589902264,0
17031291200,260,782446.6478494356,58451.854106967745,0
17031292200,512,1146277.6645463393,105098.25404431221,0
17031292400,358,975062.4486146001,79598.96379490526,0
17031292500,867,3885114.9663454033,183423.01451135078,0
17031300600,527,1331356.5508632192,102612.67366008612,0
17031300700,727,1336985.5158231193,131584.142454399,0
17031301701,776,1477101.425206853,140037.23064417863,0
17031301702,755,1158467.3471576548,124433.4122493868,0
17031301801,841,2162333.8158528022,145460.5241502436,0
17031301802,653,1324792.1562603398,112841.63960138753,0
17031301803,938,1482459.922967791,154228.8888264139,0
17031310200,287,1060222.0209570816,63062.318956182906,0
17031310300,271,1372138.944310884,68955.04643092955,0
17031310400,132,647767.6499017599,31033.279450508115,0
17031310500,147,657832.5272333788,36628.44860630231,0
17031310700,91,440947.78729158867,22308.74362702388,0
17031310800,283,852343.9555093194,56678.62607545094,0
17031320100,61,1589567.4566052635,37651.29347571386,0
17031320400,64,2278587.4830855713,49206.50112010618,0
17031320600,38,896086.4047765514,25037.230389082386,0
17031330200,186,1683324.503581819,69274.16758743317,0
17031340300,291,655391.0252105908,55708.18473571646,0
17031340400,260,805426.1820513117,54833.088634890504,0
