,Own children of the householder 6 to 17 years,YEAR OF ENTRY Foreign born,Median age (years),GROSS RENT Occupied units paying rent Median (dollars),Sex ratio (males per 100 females),"Educational services, and health care and social assistance",relation_max_fee,White,ROOM Median rooms,Hispanic or Latino (of any race),Mean household income (dollars),VALUE Median (dollars),Mean travel time to work (minutes),Total population,Rental vacancy rate,relation_min_fee,HOUSING TENURE Renter-occupied,"Arts, entertainment, and recreation, and accommodation and food services",SELECTED MONTHLY OWNER COSTS (SMOC) Housing units without a mortgage Median (dollars),SELECTED MONTHLY OWNER COSTS (SMOC) Housing units with a mortgage Median (dollars),Own children of the householder under 6 years,label,INTPTLONG,INTPTLAT,geoid
556,830.0,1343.0,,991.0,97.3,0.19,1186.0,0.27,3.9,0.69,41243.0,419400.0,36.2,4090.0,3.2,1055.0,0.87,0.04,465.0,1896.0,730.0,0.0,-118.2861548,33.9621528,6037238320.0
557,764.0,1614.0,,1094.0,89.2,0.12,1234.0,0.25,4.2,0.79,47516.0,334800.0,30.7,3913.0,1.4,1065.0,0.8,0.09,491.0,1909.0,401.0,0.0,-118.2771699,33.9857805,6037239201.0
558,1152.0,2200.0,,1201.0,109.1,0.14,1234.0,0.38,4.5,0.87,50687.0,429600.0,37.6,5682.0,3.8,978.0,0.74,0.16,607.726253298153,2529.0,537.0,0.0,-118.2649765,33.9856782,6037239202.0
559,767.0,1852.0,,1091.0,99.3,0.08,1234.0,0.46,4.2,0.9,46550.0,363000.0,32.3,4026.0,1.4,1065.0,0.69,0.14,608.0,1883.0,370.0,0.0,-118.2773062,33.9785291,6037239310.0
560,761.0,1653.0,,1234.0,96.8,0.13,1201.0,0.32,4.5,0.85,54054.0,362200.0,34.2,4179.0,0.0,1091.0,0.64,0.16,458.0,1927.0,541.0,1.0,-118.2717384,33.9785676,6037239320.0
561,604.0,1209.0,,1143.0,103.1,0.13,1269.0,0.44,4.4,0.91,44895.0,341800.0,34.3,2689.0,0.0,978.0,0.67,0.16,607.726253298153,1565.0,149.0,0.0,-118.2631028,33.9783876,6037239330.0
562,601.0,1453.0,,978.0,101.2,0.17,1269.0,0.39,4.4,0.76,51478.0,296000.0,33.6,3622.0,1.8,1049.0,0.62,0.1,349.0,1681.0,395.0,0.0,-118.2628927,33.9729857,6037239501.0
563,771.0,1291.0,,1129.0,90.0,0.16,1269.0,0.25,4.2,0.78,49035.0,337500.0,38.6,3726.0,0.0,978.0,0.63,0.11,502.0,1920.0,286.0,0.0,-118.2630441,33.9693296,6037239502.0
564,744.0,1454.0,,1163.0,104.5,0.14,1234.0,0.29,4.1,0.79,44031.0,338600.0,35.9,3629.0,4.5,1091.0,0.75,0.05,405.0,1991.0,382.0,0.0,-118.2752978,33.972837,6037239601.0
565,830.0,1420.0,,1190.0,96.3,0.18,1234.0,0.34,4.4,0.8,44359.0,323200.0,37.7,3805.0,5.8,1091.0,0.73,0.1,379.0,1722.0,426.0,0.0,-118.2749022,33.9694506,6037239602.0
566,912.0,1944.0,,1186.0,92.7,0.12,1190.0,0.33,4.4,0.82,44068.0,316200.0,37.8,5015.0,0.0,991.0,0.77,0.12,459.0,1722.0,611.0,0.0,-118.2752631,33.966092,6037239701.0
567,742.0,1680.0,,1145.0,100.3,0.17,1190.0,0.22,4.6,0.69,43916.0,324600.0,31.7,4096.0,1.4,991.0,0.73,0.12,607.726253298153,1961.0,279.0,0.0,-118.2750006,33.962202,6037239702.0
568,742.0,1430.0,,1269.0,101.5,0.16,1368.0,0.39,4.2,0.89,50708.0,299600.0,32.6,3586.0,7.8,978.0,0.69,0.09,455.0,1779.0,391.0,0.0,-118.2629318,33.9660533,6037239801.0
569,1287.0,1813.0,,1168.0,100.2,0.17,1368.0,0.3,4.4,0.68,51538.0,349000.0,33.2,5623.0,1.5,978.0,0.73,0.1,319.0,1712.0,504.0,0.0,-118.2629489,33.962408,6037239802.0
570,790.0,1246.0,,1042.0,92.3,0.15,1368.0,0.27,4.1,0.75,40507.0,336000.0,35.3,3697.0,1.4,1129.0,0.81,0.12,457.0,1480.0,292.0,0.0,-118.2637832,33.9583159,6037240010.0
571,1056.0,1714.0,,1368.0,84.7,0.19,1269.0,0.36,4.9,0.72,49222.0,326200.0,35.6,5232.0,4.1,1042.0,0.49,0.11,446.0,1751.0,555.0,0.0,-118.2640479,33.954246,6037240020.0
572,1079.0,1710.0,,1155.0,88.7,0.15,2423.0,0.29,4.4,0.75,42196.0,317400.0,31.1,5311.0,2.8,1244.0,0.76,0.06,420.0,1510.0,412.0,0.0,-117.1052325,32.7468136,6073002402.0
573,1281.0,2141.0,,1076.0,92.2,0.16,1245.0,0.34,4.2,0.74,47276.0,364600.0,34.7,6184.0,3.3,991.0,0.75,0.18,532.0,1664.0,665.0,0.0,-118.2857158,33.9499184,6037240401.0
574,999.0,1118.0,,1141.0,79.3,0.24,1245.0,0.31,4.3,0.62,51676.0,315800.0,38.0,4107.0,3.1,982.0,0.51,0.09,377.0,1615.0,411.0,0.0,-118.2854788,33.9446893,6037240402.0
575,727.0,1534.0,,1116.0,75.1,0.18,1293.0,0.38,4.9,0.7,49327.0,312400.0,27.4,4429.0,5.4,1051.0,0.55,0.1,403.0,1814.0,306.0,0.0,-118.2679732,33.9296426,6037241001.0
576,890.0,1027.0,,1147.0,76.6,0.21,1293.0,0.29,4.7,0.6,58892.0,328600.0,32.1,4065.0,0.0,1051.0,0.59,0.11,509.0,1889.0,272.0,0.0,-118.2614024,33.9252619,6037241002.0
577,568.0,1074.0,,1225.0,103.9,0.12,1245.0,0.43,4.8,0.75,48950.0,351000.0,32.7,3269.0,3.7,1051.0,0.65,0.16,572.0,1558.0,338.0,0.0,-118.2716976,33.936494,6037241110.0
578,871.0,1425.0,,1051.0,74.0,0.15,1245.0,0.32,4.5,0.59,44973.0,335800.0,34.6,5137.0,0.0,1076.0,0.66,0.11,460.0,1998.0,557.0,1.0,-118.2768362,33.9364446,6037241120.0
579,409.0,744.0,,1245.0,94.5,0.23,1149.0,0.31,4.7,0.56,53184.0,325500.0,37.4,2937.0,6.7,982.0,0.46,0.06,340.0,1620.0,192.0,0.0,-118.2858348,33.9402403,6037241201.0
580,1093.0,1620.0,,1149.0,93.7,0.21,1245.0,0.42,4.6,0.6,60529.0,387000.0,36.7,5436.0,2.2,982.0,0.64,0.07,392.0,1898.0,556.0,0.0,-118.2857529,33.9334312,6037241202.0
581,510.0,844.0,,3066.0,87.4,0.13,2656.0,0.9,7.0,0.08,322648.0,2000000.0,31.0,3555.0,0.0,1638.0,0.1,0.14,1293.0,4000.0,225.0,0.0,-118.4011401,34.1161075,6037261101.0
582,425.0,968.0,,2250.0,99.4,0.19,3066.0,0.89,7.6,0.02,273261.0,2000000.0,27.1,3695.0,27.9,1699.0,0.05,0.13,1500.0,4000.0,204.0,0.0,-118.4248436,34.1131994,6037261102.0
583,253.0,551.0,,1538.6825581395349,64.3,0.45,3250.0,0.79,7.0,0.11,351277.0,2000000.0,23.6,2749.0,32.6,1538.6825581395349,0.07,0.06,1500.0,4000.0,193.0,0.0,-118.4910639,34.0925404,6037262301.0
584,640.0,566.0,,2250.0,97.9,0.22,2353.0,0.88,7.2,0.08,303490.0,2000000.0,25.3,2976.0,0.0,1538.6825581395349,0.24,0.07,1500.0,4000.0,161.0,0.0,-118.4768411,34.0751234,6037262302.0
585,593.0,844.0,,1538.6825581395349,85.2,0.3,2278.0,0.88,7.9,0.04,388327.0,2000000.0,27.2,3188.0,30.9,1630.0,0.06,0.07,1500.0,4000.0,171.0,0.0,-118.4868492,34.0660696,6037262303.0
586,712.0,395.0,,2088.0,105.8,0.19,3500.0,0.92,6.8,0.06,322016.0,2000000.0,26.1,3925.0,7.3,1891.0,0.19,0.08,1090.0,4000.0,398.0,0.0,-118.5202383,34.0503509,6037262501.0
587,411.0,480.0,,3500.0,90.5,0.23,3500.0,0.77,7.4,0.04,349913.0,1687900.0,32.2,3429.0,0.0,1980.0,0.1,0.05,1500.0,4000.0,334.0,0.0,-118.5557893,34.0738344,6037262601.0
588,1090.0,1006.0,,3500.0,89.3,0.14,3500.0,0.86,6.6,0.03,295861.0,2000000.0,27.6,6195.0,0.0,1912.0,0.16,0.03,984.0,4000.0,506.0,0.0,-118.5493706,34.0519041,6037262604.0
589,505.0,596.0,,2171.0,86.6,0.22,3500.0,0.86,5.0,0.08,207297.0,1735400.0,31.1,3539.0,0.0,1891.0,0.38,0.12,1140.0,4000.0,152.0,0.0,-118.5419865,34.040805,6037262704.0
590,641.0,339.0,,1980.0,83.6,0.18,2171.0,0.92,7.3,0.07,379427.0,2000000.0,27.6,3751.0,2.9,1741.0,0.2,0.09,1219.0,4000.0,360.0,0.0,-118.5245644,34.0350108,6037262706.0
591,720.0,292.0,,1912.0,95.4,0.15,2315.0,0.93,7.8,0.1,410460.0,2000000.0,27.6,3291.0,0.0,1828.0,0.18,0.1,1500.0,4000.0,199.0,0.0,-118.5024565,34.0458645,6037262802.0
592,158.0,676.0,,2240.0,88.0,0.22,2353.0,0.86,3.4,0.08,147485.0,744000.0,27.2,2826.0,2.5,1630.0,0.68,0.11,1140.0,3888.0,52.0,0.0,-118.4693771,34.0595085,6037264102.0
593,96.0,735.0,,2085.0,94.5,0.21,2240.0,0.84,3.6,0.05,118815.0,846000.0,26.4,2708.0,2.1,1630.0,0.77,0.12,924.0,3414.0,188.0,0.0,-118.4662764,34.0549771,6037264103.0
594,332.0,838.0,,2067.0,85.0,0.15,2240.0,0.8,3.7,0.09,119570.0,806800.0,23.9,5575.0,1.8,1813.0,0.82,0.07,1500.0,3500.0,183.0,0.0,-118.4642912,34.0509979,6037264301.0
595,504.0,1287.0,,2278.0,84.0,0.19,2240.0,0.83,4.4,0.04,158591.0,1204800.0,26.4,6078.0,3.8,1817.0,0.66,0.16,1450.0,4000.0,363.0,0.0,-118.4768542,34.0472018,6037264302.0
596,177.0,757.0,,1785.0,63.7,0.4,2733.0,0.75,4.0,0.07,176417.0,2000000.0,20.7,2623.0,6.9,1780.0,0.38,0.08,1215.0,4000.0,82.0,0.0,-118.4364091,34.0668275,6037265201.0
597,235.0,1394.0,,2656.0,92.2,0.2,2733.0,0.57,3.3,0.17,109021.0,957000.0,22.1,3792.0,9.0,1785.0,0.66,0.06,1500.0,4000.0,108.0,0.0,-118.4411825,34.0619001,6037265202.0
598,37.0,1243.0,,2111.0,91.3,0.4,2656.0,0.42,3.3,0.23,36655.0,578600.0,23.0,4889.0,7.2,1630.0,0.97,0.2,607.726253298153,3634.0,22.0,0.0,-118.4534107,34.067274,6037265303.0
599,34.0,618.0,,1780.0,103.8,0.45,2656.0,0.51,3.2,0.18,38502.0,569234.468339307,18.8,2865.0,7.5,1630.0,0.99,0.13,607.726253298153,2403.218731117825,22.0,0.0,-118.451161,34.0677546,6037265304.0
600,68.0,1092.0,,1832.0,90.8,0.6,2656.0,0.51,3.0,0.14,41214.0,569234.468339307,18.9,3788.0,13.5,1780.0,0.98,0.17,607.726253298153,2403.218731117825,32.0,0.0,-118.4490224,34.0626944,6037265305.0
601,256.0,297.0,,1630.0,93.8,0.33,2353.0,0.82,5.8,0.07,203725.0,1684600.0,25.9,1533.0,13.6,1780.0,0.4,0.03,1038.0,4000.0,136.0,0.0,-118.4644155,34.0669747,6037265410.0
602,274.0,297.0,,2353.0,101.7,0.28,2240.0,0.77,7.1,0.02,351780.0,2000000.0,26.5,1908.0,5.2,1630.0,0.3,0.11,1310.0,4000.0,149.0,0.0,-118.4594426,34.0704417,6037265420.0
603,190.0,2357.0,,2122.0,64.1,0.35,2733.0,0.52,3.0,0.06,89504.0,677800.0,21.8,4786.0,2.4,1785.0,0.89,0.09,850.0,2793.0,206.0,0.0,-118.4426278,34.0564831,6037265510.0
604,476.0,1513.0,,2290.0,80.3,0.27,2733.0,0.63,4.2,0.03,120859.0,782300.0,26.4,4894.0,2.6,1832.0,0.65,0.1,1073.0,3152.0,256.0,0.0,-118.4423976,34.051371,6037265520.0
605,459.0,1054.0,,2210.0,122.9,0.28,2733.0,0.75,4.7,0.05,163808.0,885100.0,25.6,3493.0,7.1,1785.0,0.6,0.1,864.0,3342.0,164.0,0.0,-118.4327259,34.0558599,6037265601.0
606,215.0,968.0,,2733.0,72.0,0.28,2656.0,0.75,4.5,0.08,183823.0,1104200.0,25.1,2874.0,8.2,1785.0,0.42,0.08,1500.0,3977.0,137.0,0.0,-118.434157,34.0602409,6037265602.0
607,93.0,1416.0,,1825.0,94.3,0.22,2185.0,0.74,3.5,0.18,97540.0,672100.0,26.4,4941.0,2.1,1548.0,0.85,0.12,1022.0,3328.0,254.0,0.0,-118.4659262,34.042074,6037267402.0
608,27.0,1046.0,,1879.0,111.2,0.17,2185.0,0.62,3.4,0.11,83925.0,645200.0,24.3,3117.0,3.7,1692.0,0.86,0.14,711.0,2490.0,102.0,0.0,-118.456577,34.0475447,6037267403.0
609,193.0,1387.0,,2185.0,120.8,0.17,2085.0,0.68,3.4,0.12,104937.0,934900.0,22.5,3340.0,3.0,1692.0,0.88,0.13,607.726253298153,4000.0,111.0,0.0,-118.4605333,34.0456314,6037267404.0
610,365.0,2366.0,,1813.0,114.6,0.18,2185.0,0.55,3.5,0.34,103255.0,658200.0,23.3,6489.0,0.6,1507.0,0.84,0.27,730.0,2635.0,453.0,0.0,-118.4560691,34.0413355,6037267501.0
611,279.0,1242.0,,1692.0,111.8,0.17,2185.0,0.69,3.4,0.25,97751.0,1087300.0,23.9,3601.0,3.1,1507.0,0.75,0.1,556.0,3114.0,246.0,0.0,-118.4621616,34.0375502,6037267502.0
612,172.0,823.0,,3042.0,92.7,0.3,2733.0,0.71,4.4,0.04,226934.0,1041200.0,23.2,2314.0,7.7,1785.0,0.18,0.05,1500.0,4000.0,30.0,0.0,-118.4137159,34.056456,6037267901.0
613,438.0,871.0,,2535.0,83.4,0.26,3042.0,0.75,4.5,0.04,159592.0,1070500.0,23.3,3568.0,12.7,1615.0,0.43,0.05,1017.0,3908.0,291.0,0.0,-118.4201983,34.0475522,6037267902.0
614,476.0,1235.0,,1422.0,98.0,0.15,1993.0,0.52,3.9,0.6,66297.0,840000.0,30.5,3406.0,0.0,1341.0,0.9,0.17,607.726253298153,3188.0,160.0,0.0,-118.3794518,34.0418546,6037269601.0
615,301.0,925.0,,1566.0,84.8,0.19,1993.0,0.49,3.3,0.35,79723.0,1116800.0,26.6,2847.0,4.0,1341.0,0.85,0.14,667.0,4000.0,122.0,1.0,-118.384482,34.0432688,6037269602.0
616,179.0,1391.0,,1593.0,103.3,0.2,1713.0,0.55,3.0,0.23,73627.0,676600.0,27.3,3596.0,5.3,1595.0,0.96,0.11,1000.0,1984.0,151.0,1.0,-118.4064763,34.0209031,6037269903.0
617,307.0,1456.0,,1615.0,111.4,0.24,1848.0,0.61,2.6,0.13,74221.0,479200.0,23.7,4039.0,5.4,1593.0,0.98,0.16,607.726253298153,2403.218731117825,155.0,0.0,-118.411879,34.027809,6037269904.0
618,134.0,941.0,,1619.0,85.8,0.27,1713.0,0.42,2.6,0.24,72052.0,569234.468339307,26.5,2577.0,2.4,1593.0,0.99,0.15,607.726253298153,2403.218731117825,65.0,1.0,-118.4018807,34.0218574,6037269905.0
619,296.0,1444.0,,1244.0,85.6,0.17,2423.0,0.65,3.4,0.56,82574.0,734000.0,25.7,3120.0,5.2,1155.0,0.63,0.18,572.0,2505.0,128.0,0.0,-117.0728017,32.7542099,6073002702.0
620,332.0,643.0,,1482.0,89.4,0.14,2423.0,0.37,4.8,0.34,98864.0,818200.0,26.2,2543.0,12.2,1244.0,0.45,0.12,473.0,2934.0,192.0,0.0,-117.0658125,32.7451078,6073002703.0
621,219.0,847.0,,1978.0,103.9,0.26,2423.0,0.66,4.7,0.19,139382.0,974800.0,23.7,2500.0,10.9,1155.0,0.34,0.07,728.0,3393.0,219.0,0.0,-117.0716346,32.7392472,6073002711.0
622,239.0,974.0,,1736.0,121.2,0.14,2423.0,0.59,3.3,0.29,81259.0,738200.0,25.6,2734.0,2.5,1244.0,0.79,0.14,650.0,3045.0,157.0,0.0,-117.0732171,32.7297628,6073002712.0
623,384.0,1929.0,,1848.0,92.6,0.23,1830.0,0.58,3.5,0.16,104722.0,1045700.0,25.3,5777.0,4.6,1593.0,0.73,0.07,580.0,4000.0,346.0,0.0,-118.4192255,34.027115,6037271701.0
624,307.0,1539.0,,1784.0,101.9,0.34,1848.0,0.41,3.3,0.14,81487.0,647200.0,26.3,3999.0,5.7,1418.0,0.78,0.1,571.0,2658.0,462.0,0.0,-118.4259054,34.0251282,6037271702.0
625,145.0,1490.0,,1595.0,129.5,0.15,1848.0,0.53,3.0,0.28,101054.0,930400.0,27.7,3300.0,5.1,1648.0,0.79,0.13,571.0,4000.0,122.0,0.0,-118.4182342,34.0167262,6037271801.0
626,352.0,2116.0,,1648.0,105.7,0.22,1848.0,0.56,3.2,0.29,86963.0,804300.0,27.2,5720.0,1.2,1593.0,0.86,0.16,619.0,3140.0,317.0,0.0,-118.4124738,34.0198929,6037271802.0
627,248.0,987.0,,1830.0,105.9,0.22,1784.0,0.53,3.9,0.26,121405.0,1083300.0,25.9,3267.0,0.0,1418.0,0.62,0.1,588.0,3087.0,216.0,0.0,-118.4231336,34.0131825,6037271901.0
628,479.0,1040.0,,1418.0,97.8,0.26,1830.0,0.61,3.8,0.27,117975.0,1227100.0,27.8,4030.0,4.0,1536.0,0.64,0.11,761.0,4000.0,179.0,0.0,-118.4316771,34.0096289,6037271902.0
629,240.0,1186.0,,1536.0,110.5,0.16,2519.0,0.5,3.5,0.45,74164.0,884900.0,30.0,2736.0,0.0,1418.0,0.85,0.25,490.0,2875.0,123.0,0.0,-118.4341265,34.0003832,6037272201.0
630,338.0,1400.0,,1567.0,106.1,0.14,2519.0,0.58,3.2,0.41,83414.0,757500.0,26.3,3549.0,0.0,1418.0,0.82,0.29,679.0,3182.0,224.0,0.0,-118.4391489,33.9975532,6037272202.0
631,260.0,807.0,,1735.0,126.2,0.21,1830.0,0.63,4.3,0.3,94971.0,841500.0,27.7,3097.0,0.0,1368.0,0.61,0.12,505.0,2805.0,182.0,0.0,-118.4222404,34.0050155,6037272301.0
632,76.0,374.0,,1773.0,110.8,0.12,2262.0,0.91,2.9,0.11,133580.0,2000000.0,23.4,2996.0,11.4,1639.0,0.8,0.11,1424.0,4000.0,89.0,0.0,-118.4791483,33.9918099,6037273402.0
633,87.0,510.0,,1934.0,116.3,0.1,2940.0,0.84,3.3,0.11,110545.0,1696200.0,31.0,2892.0,6.3,1639.0,0.78,0.16,1017.0,4000.0,118.0,0.0,-118.472226,33.9867153,6037273502.0
634,204.0,740.0,,2262.0,108.0,0.1,2940.0,0.9,3.6,0.11,206481.0,1483300.0,30.7,4061.0,2.3,1639.0,0.63,0.1,1067.0,4000.0,274.0,0.0,-118.4661393,33.9832035,6037273902.0
635,237.0,1055.0,,1711.0,100.7,0.22,2940.0,0.8,4.5,0.09,197880.0,1514600.0,31.6,4416.0,0.0,1773.0,0.45,0.12,1500.0,4000.0,207.0,0.0,-118.4615706,33.9709645,6037274202.0
636,81.0,436.0,,1840.0,99.2,0.24,1735.0,0.55,4.2,0.26,88786.0,782400.0,30.0,1179.0,1.3,1368.0,0.62,0.13,442.0,2423.0,74.0,0.0,-118.4045296,33.9992665,6037275101.0
637,536.0,1515.0,,1368.0,105.3,0.13,1840.0,0.66,3.6,0.63,70949.0,842400.0,32.5,4109.0,3.1,1465.0,0.7,0.12,536.0,3743.0,349.0,0.0,-118.4112469,33.9979789,6037275102.0
638,141.0,1165.0,,2519.0,96.6,0.18,2861.0,0.68,4.6,0.09,108549.0,862400.0,25.5,4705.0,8.9,1536.0,0.45,0.08,1116.0,3685.0,359.0,0.0,-118.4336384,33.9838746,6037275302.0
639,541.0,1755.0,,1748.0,88.6,0.18,2861.0,0.59,4.6,0.3,117709.0,892300.0,29.5,5627.0,1.2,1368.0,0.52,0.13,607.0,3204.0,289.0,0.0,-118.4233089,33.9882746,6037275311.0
640,886.0,1952.0,,2861.0,92.8,0.23,2519.0,0.57,3.7,0.15,183114.0,988000.0,28.2,10539.0,9.2,1368.0,0.65,0.08,1194.0,4000.0,1143.0,0.0,-118.4172364,33.9770088,6037275602.0
641,310.0,545.0,,1465.0,109.9,0.26,2861.0,0.59,4.7,0.28,104360.0,742800.0,29.6,2710.0,0.0,1368.0,0.44,0.13,517.0,2486.0,141.0,0.0,-118.4066251,33.9864759,6037275603.0
642,226.0,735.0,,2017.0,108.7,0.19,2940.0,0.66,5.8,0.11,190775.0,1286200.0,29.9,4129.0,3.0,2038.0,0.39,0.08,1026.0,3732.0,294.0,0.0,-118.4345193,33.9637725,6037276601.0
643,391.0,1038.0,,2038.0,90.1,0.17,2940.0,0.66,3.7,0.12,105957.0,603400.0,31.1,5335.0,1.7,2017.0,0.54,0.09,825.0,2649.0,117.0,0.0,-118.4365003,33.9558339,6037276603.0
644,300.0,1017.0,,2259.0,77.5,0.2,2861.0,0.54,3.5,0.14,92177.0,669300.0,28.7,4417.0,0.8,1819.0,0.7,0.08,465.0,2412.0,149.0,0.0,-118.4248557,33.9571656,6037276604.0
645,343.0,433.0,,1819.0,89.2,0.34,2861.0,0.7,5.1,0.25,109912.0,809600.0,25.8,2493.0,0.0,1200.0,0.39,0.1,532.0,2919.0,134.0,0.0,-118.402225,33.9559664,6037278001.0
646,119.0,382.0,,2090.0,112.4,0.22,2940.0,0.85,4.6,0.09,237015.0,1218200.0,31.0,3063.0,3.1,1711.0,0.48,0.09,1209.0,4000.0,100.0,0.0,-118.4523916,33.9583368,6037278102.0
647,727.0,867.0,,1052.0,96.7,0.21,1293.0,0.26,4.2,0.47,61164.0,493300.0,28.2,4059.0,2.0,982.0,0.74,0.14,750.0,2625.0,365.0,1.0,-118.2868209,33.9200912,6037291110.0
648,348.0,883.0,,1053.0,102.0,0.21,1293.0,0.17,3.9,0.67,62094.0,455000.0,28.1,2327.0,2.2,1004.0,0.76,0.12,558.0,2447.0,175.0,0.0,-118.2869267,33.912792,6037291120.0
649,550.0,1297.0,,1004.0,110.2,0.19,1209.0,0.22,4.8,0.64,68850.0,385800.0,27.1,3643.0,0.0,968.0,0.29,0.07,491.0,1956.0,181.0,1.0,-118.2871419,33.9024424,6037291130.0
650,775.0,2160.0,,1209.0,92.7,0.16,1374.0,0.44,4.8,0.63,71639.0,404900.0,26.1,5488.0,3.8,968.0,0.5,0.08,453.0,1866.0,483.0,1.0,-118.2870814,33.8886904,6037291210.0
651,532.0,1750.0,,1265.0,104.3,0.19,1374.0,0.5,4.5,0.7,88981.0,532200.0,24.5,3647.0,4.0,968.0,0.61,0.15,621.0,2762.0,320.0,0.0,-118.286709,33.8771395,6037291220.0
652,1027.0,2500.0,,1215.0,94.5,0.24,1565.0,0.37,3.9,0.5,70135.0,472400.0,28.5,6758.0,5.7,1203.0,0.61,0.09,557.0,2435.0,389.0,0.0,-118.30513,33.8308864,6037293201.0
653,1346.0,2806.0,,1203.0,111.6,0.13,1942.0,0.26,3.8,0.69,56789.0,387300.0,26.7,6623.0,5.2,1215.0,0.82,0.22,485.0,2654.0,705.0,0.0,-118.3037589,33.820409,6037293202.0
654,299.0,1011.0,,1942.0,107.9,0.24,1529.0,0.44,5.5,0.16,95755.0,538000.0,25.9,3033.0,0.0,1031.0,0.34,0.08,498.0,2309.0,146.0,0.0,-118.3038284,33.8111773,6037293301.0
655,813.0,1779.0,,1276.0,89.1,0.21,1942.0,0.46,4.5,0.42,79190.0,489400.0,27.1,5315.0,4.7,1031.0,0.47,0.09,611.0,2350.0,608.0,0.0,-118.3042086,33.8016119,6037293302.0
656,795.0,1752.0,,1154.0,93.3,0.17,1401.0,0.35,4.0,0.64,71041.0,443200.0,26.9,4665.0,6.8,1062.0,0.66,0.17,506.0,2287.0,376.0,0.0,-118.3043149,33.7926172,6037293304.0
657,310.0,752.0,,1359.0,129.3,0.16,1401.0,0.55,5.2,0.45,102023.0,567000.0,29.4,2451.0,0.0,1062.0,0.29,0.07,669.0,2794.0,161.0,0.0,-118.3043625,33.7818249,6037293306.0
658,306.0,1147.0,,1160.0,100.8,0.2,1401.0,0.3,3.6,0.7,58941.0,321700.0,28.1,2552.0,0.0,1062.0,0.77,0.16,574.0,1733.0,152.0,0.0,-118.3035313,33.7873711,6037293307.0
659,824.0,1202.0,,1141.0,101.7,0.14,1215.0,0.51,5.0,0.84,64042.0,410700.0,24.5,4177.0,0.0,1096.0,0.45,0.06,608.0,2127.0,364.0,0.0,-118.2603837,33.7979795,6037294110.0
660,639.0,903.0,,1215.0,101.5,0.19,1481.0,0.48,4.2,0.87,61187.0,357500.0,27.4,2545.0,0.0,1039.0,0.52,0.12,537.0,1882.0,271.0,0.0,-118.2475763,33.7957797,6037294120.0
661,421.0,978.0,,1183.0,105.3,0.17,1537.0,0.58,5.2,0.84,89022.0,411700.0,22.8,2539.0,0.0,1062.0,0.28,0.1,476.0,2099.0,157.0,0.0,-118.2795526,33.7946618,6037294301.0
662,674.0,1687.0,,1133.0,97.3,0.13,1213.0,0.45,4.3,0.89,64243.0,379600.0,27.8,4406.0,1.3,1024.0,0.54,0.14,650.0,1764.0,337.0,0.0,-118.2782902,33.7848764,6037294302.0
663,1140.0,1523.0,,1062.0,65.4,0.21,1183.0,0.3,4.5,0.38,64463.0,308400.0,33.0,5103.0,2.4,1031.0,0.59,0.12,588.0,2056.0,526.0,0.0,-118.2898931,33.794128,6037294410.0
664,501.0,1162.0,,1148.0,95.0,0.21,1359.0,0.51,4.0,0.73,57986.0,377100.0,20.6,2847.0,4.7,1031.0,0.56,0.14,660.0,2034.0,238.0,0.0,-118.2975505,33.7902748,6037294421.0
665,871.0,2068.0,,1157.0,115.2,0.15,1213.0,0.54,4.3,0.97,57653.0,347300.0,22.8,5145.0,4.2,1024.0,0.64,0.14,378.0,1852.0,588.0,0.0,-118.271694,33.7865877,6037294510.0
666,849.0,1362.0,,1213.0,93.5,0.14,1157.0,0.61,4.1,0.94,64335.0,388600.0,25.3,3779.0,0.0,1024.0,0.65,0.1,661.0,2219.0,414.0,0.0,-118.2658196,33.7868323,6037294520.0
667,792.0,1647.0,,1140.0,100.1,0.14,1213.0,0.46,4.1,0.92,61275.0,369700.0,25.0,4288.0,0.0,1024.0,0.68,0.09,535.0,2015.0,445.0,0.0,-118.2581968,33.787324,6037294610.0
668,668.0,1653.0,,1096.0,115.5,0.15,1215.0,0.62,4.4,0.94,55923.0,356100.0,20.8,4755.0,0.0,1024.0,0.56,0.11,419.0,1625.0,466.0,0.0,-118.2479267,33.7874696,6037294620.0
669,626.0,1191.0,,1039.0,106.1,0.12,1213.0,0.61,3.5,0.91,50154.0,419800.0,23.3,3229.0,1.3,1010.0,0.86,0.16,514.0,1967.0,401.0,0.0,-118.2549078,33.7780093,6037294701.0
670,936.0,1908.0,,1147.0,102.0,0.09,1213.0,0.49,3.7,0.92,51394.0,355600.0,24.5,4269.0,3.5,1010.0,0.87,0.14,420.0,2473.0,459.0,0.0,-118.2714945,33.7795265,6037294810.0
671,779.0,1815.0,,1024.0,119.3,0.08,1213.0,0.55,3.3,0.98,54621.0,382400.0,27.5,3631.0,3.1,1010.0,0.9,0.15,607.726253298153,2297.0,434.0,0.0,-118.2656258,33.7797819,6037294820.0
672,795.0,1769.0,,1010.0,98.6,0.17,1213.0,0.54,3.9,0.96,47465.0,349200.0,23.0,3892.0,0.0,1024.0,0.83,0.09,500.0,1661.0,347.0,0.0,-118.267011,33.7729434,6037294830.0
673,428.0,865.0,,2209.0,75.1,0.22,1875.0,0.74,5.7,0.23,122726.0,574600.0,26.7,4981.0,6.8,841.0,0.23,0.1,705.0,2393.0,298.0,0.0,-118.2947359,33.7616099,6037295103.0
