,Label (Grouping),Unemployment Rate,"Agriculture, forestry, fishing and hunting, and mining",Construction,Manufacturing,Wholesale trade,Retail trade,"Transportation and warehousing, and utilities",Information,"Finance and insurance, and real estate and rental and leasing","Professional, scientific, and management, and administrative and waste management services","Educational services, and health care and social assistance","Arts, entertainment, and recreation, and accommodation and food services","Other services, except public administration",Public administration,"INCOME AND BENEFITS (IN 2018 INFLATION-ADJUSTED DOLLARS) Less than $10,000",HEALTH INSURANCE COVERAGE With health insurance coverage,HEALTH INSURANCE COVERAGE With private health insurance,YEAR STRUCTURE BUILT Built 2014 or later,YEAR STRUCTURE BUILT Built 2010 to 2013,HOUSING TENURE Renter-occupied,YEAR HOUSEHOLDER MOVED INTO UNIT Moved in 2015 or later,YEAR HOUSEHOLDER MOVED INTO UNIT Moved in 2010 to 2014,VEHICLES AVAILABLE No vehicles available,VEHICLES AVAILABLE 2 vehicles available,VEHICLES AVAILABLE 3 or more vehicles available,OCCUPANTS PER ROOM 1.01 to 1.50,OCCUPANTS PER ROOM 1.51 or more,MORTGAGE STATUS Owner-occupied units Housing units with a mortgage,65 years and over,MARITAL STATUS Males 15 years and over Never married,MARITAL STATUS Females 15 years and over Never married,EDUCATIONAL ATTAINMENT Less than 9th grade,"EDUCATIONAL ATTAINMENT 9th to 12th grade, no diploma",Bachelor's degree or higher,PLACE OF BIRTH Native Different state,SEX AND AGE 62 years and over,White,Black or African American,American Indian and Alaska Native,Asian,Hispanic or Latino (of any race),Own children of the householder under 6 years,Own children of the householder 6 to 17 years,Mean travel time to work (minutes),Median household income (dollars),Mean household income (dollars),Total housing units,Homeowner vacancy rate,Rental vacancy rate,ROOM Median rooms,VALUE Median (dollars),SELECTED MONTHLY OWNER COSTS (SMOC) Housing units with a mortgage Median (dollars),SELECTED MONTHLY OWNER COSTS (SMOC) Housing units without a mortgage Median (dollars),GROSS RENT Occupied units paying rent Median (dollars),Population in households,YEAR OF ENTRY Population born outside the United States,YEAR OF ENTRY Foreign born,Total households,Total population,Sex ratio (males per 100 females),Median age (years),tract_x,GEOID,typology_x,typ_cat_x,label_x,Unnamed: 0,tract_y,typology_y,typ_cat_y,label_y,USPS,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG                                                                                                                             
1380,5758.01,0.09,0.00,0.08,0.16,0.03,0.19,0.06,0.03,0.01,0.15,0.12,0.12,0.04,0.01,0.05,0.73,0.30,0.03,0.00,0.94,0.20,0.47,0.27,0.28,0.09,0.11,0.18,0.81,0.52,0.57,0.53,0.31,0.17,0.11,0.06,0.04,0.58,0.11,0.03,0.05,0.76,280.0,454.0,31.4,34597.0,46916.0,737.0,0.0,4.8,3.5,432000.00,2235.0,,1023.0,2318.0,751.0,736.0,678.0,2341.0,88.9,26.7,575801.0,6037575801.0,2.0,['OD'],0.0,2682.0,575801.0,2.0,['OD'],0.0,CA,384509,51710,0.148,0.02,33.7794168,-118.2013699
1381,5758.02,0.14,0.02,0.09,0.12,0.02,0.11,0.08,0.03,0.02,0.10,0.12,0.20,0.07,0.02,0.10,0.77,0.26,0.00,0.00,0.89,0.23,0.51,0.24,0.22,0.11,0.18,0.15,0.74,0.07,0.54,0.54,0.28,0.21,0.14,0.04,0.08,0.61,0.07,0.04,0.05,0.74,717.0,988.0,31.1,31196.0,49208.0,1669.0,0.0,4.8,3.2,490000.00,1817.0,,1013.0,5629.0,2077.0,1947.0,1562.0,5649.0,97.7,28.9,575802.0,6037575802.0,2.0,['OD'],0.0,2451.0,575802.0,2.0,['OD'],0.0,CA,320941,0,0.124,0.0,33.778962,-118.197207
1382,5758.03,0.07,0.00,0.05,0.08,0.06,0.17,0.14,0.04,0.06,0.12,0.12,0.13,0.03,0.00,0.08,0.85,0.27,0.00,0.01,0.89,0.20,0.36,0.37,0.18,0.05,0.09,0.07,1.00,0.44,0.40,0.41,0.22,0.13,0.18,0.15,0.26,0.54,0.11,0.00,0.09,0.61,302.0,371.0,29.8,26149.0,49481.0,1305.0,0.0,3.3,3.2,268200.00,1487.0,,855.0,2921.0,1181.0,1080.0,1256.0,2938.0,82.8,32.5,575803.0,6037575803.0,1.0,['LISD'],0.0,2385.0,575803.0,1.0,['LISD'],0.0,CA,199588,0,0.077,0.0,33.7789661,-118.1937148
1383,5759.01,0.10,0.01,0.06,0.15,0.05,0.06,0.12,0.00,0.06,0.09,0.20,0.12,0.04,0.03,0.08,0.84,0.41,0.00,0.00,0.64,0.26,0.31,0.19,0.26,0.07,0.05,0.14,0.87,0.11,0.56,0.56,0.14,0.10,0.29,0.13,0.08,0.43,0.20,0.02,0.06,0.55,265.0,719.0,33.4,51772.0,60280.0,1488.0,6.8,0.0,3.5,309900.00,1625.0,557.0,1121.0,3601.0,1033.0,1010.0,1410.0,3601.0,91.3,30.7,575901.0,6037575901.0,4.0,['EOG'],1.0,2599.0,575901.0,4.0,['EOG'],1.0,CA,417611,68001,0.161,0.026,33.7726916,-118.2023757
1384,5759.02,0.09,0.01,0.05,0.05,0.03,0.05,0.03,0.02,0.07,0.20,0.29,0.12,0.06,0.04,0.13,0.84,0.48,0.00,0.09,0.87,0.32,0.40,0.27,0.23,0.06,0.01,0.10,0.57,0.17,0.62,0.56,0.08,0.04,0.37,0.22,0.12,0.60,0.15,0.01,0.07,0.36,225.0,526.0,27.1,43819.0,61279.0,3248.0,0.0,5.0,2.9,325600.00,1897.0,362.0,1131.0,5262.0,1335.0,1250.0,2955.0,5262.0,113.0,34.9,575902.0,6037575902.0,2.0,['OD'],0.0,2211.0,575902.0,2.0,['OD'],0.0,CA,350515,0,0.135,0.0,33.7723157,-118.1952012
1385,5760.01,0.05,0.00,0.01,0.13,0.02,0.05,0.06,0.06,0.12,0.14,0.23,0.08,0.02,0.08,0.02,0.94,0.82,0.00,0.02,0.63,0.36,0.34,0.08,0.33,0.03,0.01,0.06,0.70,0.10,0.47,0.36,0.01,0.05,0.59,0.30,0.18,0.59,0.14,0.00,0.20,0.14,95.0,215.0,36.8,74648.0,108566.0,3807.0,0.0,7.8,3.0,413400.00,2299.0,754.0,1786.0,4952.0,1461.0,1407.0,3204.0,5081.0,119.1,45.6,576001.0,6037576001.0,7.0,['ARE'],0.0,3511.0,576001.0,7.0,['ARE'],0.0,CA,1769545,1325186,0.683,0.512,33.7631159,-118.1938633
1386,5763.01,0.05,0.01,0.02,0.09,0.02,0.13,0.11,0.02,0.06,0.14,0.18,0.10,0.08,0.03,0.04,0.90,0.48,0.03,0.17,0.90,0.30,0.47,0.12,0.27,0.05,0.02,0.04,0.86,0.38,0.47,0.42,0.17,0.08,0.26,0.21,0.17,0.44,0.21,0.01,0.13,0.49,256.0,358.0,31.1,35550.0,51117.0,1963.0,21.5,3.1,3.2,362300.00,2165.0,,1077.0,3875.0,1498.0,1451.0,1794.0,3990.0,122.4,35.5,576301.0,6037576301.0,4.0,['EOG'],1.0,3512.0,576301.0,4.0,['EOG'],1.0,CA,548534,0,0.212,0.0,33.7789685,-118.1886964
1387,5763.02,0.16,0.00,0.08,0.09,0.04,0.15,0.08,0.00,0.03,0.10,0.18,0.22,0.03,0.00,0.06,0.80,0.30,0.00,0.00,0.93,0.22,0.37,0.20,0.27,0.07,0.10,0.12,0.70,0.22,0.66,0.60,0.18,0.19,0.14,0.08,0.07,0.45,0.09,0.03,0.23,0.51,435.0,871.0,34.7,35701.0,46091.0,1291.0,0.0,0.8,3.7,371300.00,2189.0,,1101.0,4094.0,1513.0,1469.0,1249.0,4261.0,95.6,28.3,576302.0,6037576302.0,2.0,['OD'],0.0,3513.0,576302.0,2.0,['OD'],0.0,CA,323710,0,0.125,0.0,33.7789718,-118.1828489
1388,5764.01,0.07,0.02,0.07,0.06,0.03,0.12,0.09,0.00,0.01,0.14,0.22,0.15,0.07,0.03,0.04,0.80,0.24,0.00,0.00,0.90,0.24,0.39,0.27,0.19,0.14,0.16,0.15,0.78,0.56,0.54,0.40,0.31,0.18,0.05,0.06,0.09,0.47,0.14,0.01,0.10,0.67,485.0,1114.0,33.0,41016.0,49662.0,1350.0,0.0,2.6,3.7,371600.00,1463.0,,1119.0,5198.0,2142.0,2048.0,1286.0,5204.0,104.7,29.0,576401.0,6037576401.0,2.0,['OD'],0.0,2212.0,576401.0,2.0,['OD'],0.0,CA,324020,0,0.125,0.0,33.778974,-118.1785058
1389,5764.02,0.06,0.00,0.09,0.10,0.03,0.08,0.10,0.02,0.02,0.10,0.13,0.21,0.11,0.01,0.05,0.85,0.38,0.00,0.01,0.76,0.22,0.40,0.19,0.30,0.16,0.15,0.13,0.87,0.28,0.55,0.44,0.33,0.17,0.06,0.08,0.08,0.52,0.13,0.01,0.10,0.66,608.0,862.0,32.2,40982.0,49224.0,1428.0,0.0,3.4,3.8,385600.00,2250.0,278.0,1132.0,5084.0,1887.0,1857.0,1353.0,5174.0,103.8,28.4,576402.0,6037576402.0,2.0,['OD'],0.0,209.0,576402.0,2.0,['OD'],0.0,CA,324449,0,0.125,0.0,33.7789756,-118.1741618
1390,5764.03,0.07,0.00,0.03,0.10,0.03,0.08,0.08,0.03,0.06,0.10,0.17,0.20,0.05,0.08,0.05,0.88,0.37,0.00,0.00,0.88,0.17,0.42,0.09,0.26,0.14,0.18,0.14,0.79,0.06,0.59,0.59,0.26,0.10,0.13,0.06,0.06,0.49,0.19,0.00,0.12,0.59,766.0,1030.0,30.9,37238.0,54786.0,1551.0,0.0,4.8,3.7,347000.00,1680.0,325.0,1218.0,5308.0,1898.0,1852.0,1449.0,5485.0,82.3,26.4,576403.0,6037576403.0,2.0,['OD'],0.0,1339.0,576403.0,2.0,['OD'],0.0,CA,324541,0,0.125,0.0,33.7789729,-118.1698152
1391,5765.01,0.09,0.00,0.07,0.04,0.03,0.10,0.05,0.03,0.07,0.14,0.26,0.16,0.04,0.02,0.14,0.89,0.41,0.00,0.00,0.90,0.21,0.42,0.25,0.12,0.03,0.04,0.07,0.81,0.21,0.63,0.42,0.13,0.08,0.31,0.16,0.14,0.57,0.16,0.00,0.05,0.47,196.0,396.0,36.3,35596.0,48432.0,1585.0,0.0,6.4,3.2,372000.00,2019.0,,1091.0,2792.0,659.0,649.0,1379.0,2833.0,110.2,33.2,576501.0,6037576501.0,4.0,['EOG'],1.0,1340.0,576501.0,4.0,['EOG'],1.0,CA,291367,0,0.112,0.0,33.772239,-118.1787306
1392,5765.02,0.06,0.00,0.03,0.06,0.03,0.09,0.05,0.01,0.11,0.14,0.21,0.17,0.05,0.05,0.08,0.87,0.49,0.00,0.00,0.84,0.29,0.41,0.20,0.28,0.08,0.07,0.07,0.79,0.04,0.61,0.59,0.05,0.08,0.29,0.15,0.07,0.54,0.17,0.05,0.08,0.43,407.0,515.0,34.1,46932.0,53958.0,2190.0,0.0,5.6,3.4,311700.00,1772.0,464.0,1196.0,4656.0,876.0,837.0,1987.0,4717.0,119.8,30.9,576502.0,6037576502.0,4.0,['EOG'],1.0,1341.0,576502.0,4.0,['EOG'],1.0,CA,307615,0,0.119,0.0,33.771918,-118.1740906
1393,5765.03,0.06,0.00,0.03,0.07,0.01,0.12,0.12,0.02,0.06,0.13,0.21,0.15,0.04,0.05,0.03,0.89,0.60,0.00,0.00,0.87,0.31,0.47,0.14,0.24,0.10,0.05,0.06,0.89,0.04,0.64,0.55,0.14,0.04,0.29,0.17,0.11,0.56,0.16,0.02,0.07,0.39,235.0,417.0,34.1,53257.0,62424.0,1949.0,0.0,0.0,3.4,437100.00,2180.0,256.0,1132.0,4304.0,978.0,908.0,1921.0,4510.0,120.1,32.7,576503.0,6037576503.0,4.0,['EOG'],1.0,1342.0,576503.0,4.0,['EOG'],1.0,CA,311783,0,0.12,0.0,33.7718291,-118.1697407
1394,5766.01,0.04,0.00,0.03,0.09,0.03,0.11,0.06,0.07,0.06,0.21,0.15,0.13,0.01,0.06,0.04,0.93,0.75,0.00,0.00,0.84,0.33,0.39,0.10,0.35,0.03,0.02,0.02,0.76,0.10,0.55,0.41,0.02,0.04,0.42,0.31,0.16,0.73,0.08,0.00,0.03,0.26,139.0,52.0,41.2,63099.0,81661.0,2999.0,0.0,2.1,3.5,519800.00,2316.0,,1374.0,4413.0,663.0,628.0,2796.0,4418.0,122.0,38.3,576601.0,6037576601.0,6.0,['SMMI'],0.0,1169.0,576601.0,6.0,['SMMI'],0.0,CA,430252,31074,0.166,0.012,33.7665662,-118.1799258
1395,5766.02,0.03,0.00,0.02,0.09,0.01,0.11,0.05,0.04,0.05,0.14,0.23,0.18,0.04,0.05,0.08,0.94,0.74,0.00,0.00,0.78,0.26,0.47,0.10,0.26,0.03,0.03,0.04,0.70,0.06,0.60,0.48,0.01,0.02,0.53,0.33,0.15,0.71,0.09,0.00,0.06,0.26,153.0,113.0,35.6,65192.0,79528.0,2859.0,6.6,3.5,3.3,534700.00,2957.0,1221.0,1389.0,4343.0,719.0,598.0,2602.0,4369.0,119.2,37.5,576602.0,6037576602.0,8.0,['BE'],0.0,2455.0,576602.0,8.0,['BE'],0.0,CA,531225,4519149,0.205,1.745,33.74076,-118.182
1396,5768.01,0.06,0.00,0.05,0.09,0.07,0.15,0.08,0.06,0.03,0.18,0.13,0.11,0.05,0.02,0.07,0.94,0.65,0.00,0.00,0.72,0.25,0.43,0.09,0.26,0.12,0.08,0.00,0.77,0.29,0.64,0.58,0.14,0.03,0.36,0.19,0.14,0.61,0.11,0.00,0.12,0.38,161.0,458.0,29.8,54589.0,72823.0,2189.0,0.0,5.3,3.8,484700.00,1920.0,,1364.0,3987.0,1178.0,1072.0,1894.0,3991.0,72.8,35.7,576801.0,6037576801.0,1.0,['LISD'],0.0,2664.0,576801.0,1.0,['LISD'],0.0,CA,514192,0,0.199,0.0,33.7715794,-118.1642807
1397,5768.02,0.05,0.00,0.04,0.06,0.04,0.10,0.09,0.06,0.05,0.09,0.24,0.13,0.04,0.06,0.01,0.97,0.74,0.00,0.00,0.76,0.21,0.42,0.07,0.42,0.06,0.02,0.01,0.78,0.07,0.54,0.45,0.04,0.02,0.46,0.23,0.14,0.59,0.18,0.00,0.09,0.24,291.0,200.0,33.0,58969.0,74052.0,2003.0,0.0,4.0,4.0,574100.00,2717.0,512.0,1245.0,3602.0,593.0,505.0,1874.0,3731.0,97.4,39.0,576802.0,6037576802.0,6.0,['SMMI'],0.0,1170.0,576802.0,6.0,['SMMI'],0.0,CA,467791,0,0.181,0.0,33.7717856,-118.1577274
1398,5769.01,0.08,0.00,0.08,0.10,0.03,0.20,0.08,0.01,0.03,0.09,0.21,0.11,0.07,0.01,0.12,0.87,0.41,0.00,0.01,0.90,0.23,0.50,0.16,0.27,0.09,0.14,0.09,0.88,0.26,0.59,0.56,0.27,0.11,0.16,0.08,0.08,0.50,0.12,0.01,0.16,0.61,450.0,916.0,26.9,31028.0,43981.0,1958.0,0.0,5.3,3.7,493100.00,1901.0,,1162.0,5463.0,2010.0,1955.0,1826.0,5502.0,105.8,29.3,576901.0,6037576901.0,1.0,['LISD'],0.0,1343.0,576901.0,1.0,['LISD'],0.0,CA,444896,0,0.172,0.0,33.7791377,-118.164632
1399,5769.03,0.02,0.00,0.07,0.10,0.01,0.08,0.06,0.02,0.08,0.13,0.16,0.17,0.05,0.08,0.11,0.83,0.50,0.00,0.05,0.84,0.20,0.39,0.18,0.22,0.12,0.13,0.06,0.83,0.29,0.60,0.55,0.27,0.10,0.17,0.10,0.11,0.62,0.15,0.00,0.09,0.58,139.0,551.0,30.3,38590.0,49595.0,1432.0,0.0,6.2,4.0,379600.00,1961.0,869.0,1208.0,3315.0,1230.0,1180.0,1298.0,3349.0,101.1,35.4,576903.0,6037576903.0,1.0,['LISD'],0.0,3514.0,576903.0,1.0,['LISD'],0.0,CA,324706,0,0.125,0.0,33.7807787,-118.1567668
1400,5769.04,0.07,0.02,0.06,0.14,0.02,0.12,0.08,0.02,0.03,0.14,0.20,0.14,0.04,0.01,0.06,0.89,0.67,0.00,0.00,0.74,0.29,0.36,0.09,0.26,0.17,0.05,0.02,0.74,0.17,0.53,0.54,0.12,0.08,0.32,0.13,0.07,0.59,0.11,0.00,0.10,0.44,210.0,491.0,32.5,50740.0,61850.0,1305.0,0.0,0.0,4.2,507700.00,2413.0,535.0,1237.0,3199.0,800.0,788.0,1305.0,3418.0,93.2,32.0,576904.0,6037576904.0,4.0,['EOG'],1.0,3515.0,576904.0,4.0,['EOG'],1.0,CA,366088,0,0.141,0.0,33.7771513,-118.157318
1401,5775.01,0.06,0.01,0.05,0.03,0.02,0.16,0.04,0.05,0.13,0.16,0.26,0.06,0.01,0.04,0.07,0.99,0.87,0.01,0.00,0.34,0.14,0.28,0.09,0.40,0.16,0.01,0.00,0.68,0.07,0.32,0.25,0.03,0.00,0.59,0.26,0.37,0.89,0.01,0.00,0.07,0.12,101.0,317.0,31.3,113750.0,185521.0,1788.0,0.0,6.3,5.6,1176400.00,3741.0,855.0,1739.0,3408.0,416.0,379.0,1730.0,3408.0,97.0,56.0,577501.0,6037577501.0,9.0,['SAE'],0.0,2482.0,577501.0,9.0,['SAE'],0.0,CA,829179,532846,0.32,0.206,33.7543199,-118.1217851
1402,5775.04,0.05,0.00,0.02,0.09,0.05,0.04,0.05,0.02,0.10,0.24,0.12,0.14,0.03,0.11,0.04,0.95,0.82,0.01,0.00,0.60,0.20,0.30,0.06,0.31,0.14,0.00,0.00,0.58,0.08,0.44,0.30,0.00,0.03,0.56,0.33,0.28,0.86,0.04,0.01,0.05,0.10,39.0,147.0,32.9,94091.0,163889.0,815.0,0.0,3.3,4.5,1466200.00,4000.0,1018.0,1731.0,1369.0,140.0,119.0,742.0,1369.0,115.9,50.2,577504.0,6037577504.0,7.0,['ARE'],0.0,3516.0,577504.0,7.0,['ARE'],0.0,CA,411752,3795696,0.159,1.466,33.7396064,-118.1387839
1403,5776.02,0.07,0.00,0.04,0.07,0.05,0.08,0.06,0.01,0.08,0.18,0.33,0.06,0.03,0.03,0.07,1.00,0.88,0.00,0.03,0.34,0.25,0.28,0.01,0.34,0.14,0.00,0.00,0.62,0.07,0.27,0.26,0.01,0.01,0.61,0.32,0.34,0.74,0.06,0.00,0.10,0.08,227.0,289.0,29.0,89149.0,113339.0,1749.0,4.2,4.9,5.0,656400.00,2494.0,1021.0,2093.0,3364.0,473.0,431.0,1623.0,3364.0,94.2,50.7,577602.0,6037577602.0,7.0,['ARE'],0.0,1171.0,577602.0,7.0,['ARE'],0.0,CA,1325899,69273,0.512,0.027,33.7700579,-118.1126708
