tract_id,house_num,shape_area,shape_length,target
06037301204,280,2176481.59175893,107544.65699007118,0
06037301205,763,2419868.0065540937,165025.90941078225,0
06037301206,821,2856347.3439924917,185773.5697187045,0
06037301501,587,1320612.539289842,109122.7927967367,0
06037301502,538,2394921.5192574775,145236.64822359884,0
06037301601,943,10514850.582088744,358427.8826623492,0
06037301602,787,2467176.030528602,169862.30789081234,0
06037301701,793,2045375.0008870675,155311.76033128513,0
06037301702,706,3532809.162415942,178186.06201305136,0
06037301801,301,4215264.869054865,136467.45595034154,0
06037301802,356,2971406.4478699192,113170.46143069504,0
06037302002,239,3389964.237075451,113696.78706809435,0
06037302003,189,1277378.0882782487,62309.31118391176,0
06037302004,252,1485219.76083441,79776.36473847166,0
06037302102,1010,3064622.7751967004,211745.91810083206,0
06037302401,672,7273158.677499737,260520.22661832985,0
06037302503,322,1475446.9843733856,84782.84380741393,0
06037302504,287,1688865.6404775514,87869.24948598276,0
06037302505,280,2309946.203942943,97559.33019146719,0
06037310201,1134,3443099.520626759,250682.2001044465,0
06037310202,932,2947411.016392504,209119.95130867296,0
06037310501,708,10593700.020174399,303432.55215139757,0
06037310601,603,2688894.3258482562,158445.78371449013,0
06037310602,601,3011253.983643491,156033.4338689263,0
06037310701,204,3289420.813280776,89599.04559897898,0
06037310702,446,5529365.709471058,203969.97135356773,0
06037310703,540,5586194.240543353,191350.5667831885,0
06037311801,476,1634944.9689759302,112565.60640400808,0
06037311802,494,3951723.5833156263,165593.0658474371,0
06037320201,552,2765417.84954077,145739.28921774184,0
06037320202,1432,5848994.281928297,329261.4709789912,0
06037400204,2305,8266131.939474559,538619.5042687454,0
06037400206,1927,8034449.0253395885,505642.3489640819,0
06037400207,1647,6484736.891264096,419929.8130026689,0
06037400302,908,3511035.4764601337,221969.45068199196,0
06037400304,1675,8397198.25282628,466015.72588429373,0
06037400402,1435,6030625.87227333,366518.5470705896,0
06037400403,1101,4142157.590857842,268330.9669666344,0
06037400404,2123,84001134.02586597,1174199.0079403017,0
06037400501,983,14509796.90270516,362305.6211356449,0
06037400603,1197,9942027.431320386,369615.58985149104,0
06037400604,1006,4100652.6930773454,251068.56375544542,0
06037401001,1178,3968744.58204799,278727.94791925687,0
06037401002,1319,4237837.22749601,292354.6312695327,0
06037401101,1279,4978739.851143634,321485.51567486714,0
06037401102,999,4294051.45112412,238709.96497746772,0
06037401201,1026,3671015.604869296,238941.52831568054,0
06037401202,1511,9632990.538826201,429351.24737087684,0
06037401203,1486,5378493.934564877,361960.40208890755,0
06037401311,2251,11154087.452882074,573837.18927652,0
06037401312,1832,7590164.065854905,432007.7556634998,0
06037401601,1726,7276302.11106072,431265.5636226477,0
06037401602,1562,5843226.087266129,354460.2716809948,0
06037401603,1272,6732638.394240359,318182.5979729291,0
06037401701,1247,5054754.231567477,318076.26725740934,0
06037401703,791,5057612.882698444,233357.06337906732,0
06037401901,334,4612607.647524047,165603.65919583946,0
06037401902,1973,7968034.379710216,491217.46990344726,0
06037402001,862,4381976.456978626,233533.56538965873,0
06037402002,1156,3828105.2036118377,266850.9020705201,0
06037402101,1057,3629630.3924594987,241274.01032224228,0
06037402102,1239,6047288.894927706,318128.5797535184,0
